timestamp,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80
1657058400,-272.4598228,-234.8275356,-159.2794949,-239.3600241,-22.76687721,-25.25889659,-139.4930857,-426.5535438,-22.76687721,-21.32884679,-27.07953316,-820.8475592
1657062000,-272.8320149,-233.7057093,-159.2794949,-236.6969061,-22.76687721,-25.54639104,-138.121894,-421.8059374,-22.76687721,-20.75356764,-26.79208974,-812.4897888
1657065600,-272.0876137,-232.2097026,-158.6191274,-233.7057093,-22.76687721,-25.54639104,-137.0815305,-417.466669,-22.76687721,-20.75356764,-26.79208974,-805.6836778
1657069200,-271.7153876,-230.7134237,-158.2417511,-230.7134237,-22.76687721,-25.54639104,-135.6626456,-413.4449959,-22.76687721,-21.32884679,-26.79208974,-800.9111618
1657072800,-271.3431444,-229.591036,-157.2038787,-228.0475028,-22.76687721,-25.54639104,-134.2908296,-409.4670003,-22.76687721,-20.75356764,-26.79208974,-796.0919991
1657076400,-270.5986071,-228.0475028,-155.8355776,-225.053159,-22.76687721,-25.83387592,-132.8714742,-405.441234,-22.76687721,-21.041212,-26.79208974,-792.4863411
1657080000,-270.226313,-226.9247515,-154.7974069,-222.8066866,-23.10238322,-25.83387592,-131.8304616,-402.1458941,-22.76687721,-21.041212,-26.79208974,-790.8784095
1657083600,-269.8540018,-225.801847,-153.7591076,-220.5596018,-23.10238322,-25.83387592,-130.0793776,-398.8949735,-22.76687721,-20.75356764,-26.79208974,-788.8788519
1657087200,-269.4816736,-225.053159,-152.7206796,-218.8738863,-23.10238322,-25.83387592,-129.4167104,-396.329922,-22.76687721,-20.75356764,-26.79208974,-790.0960409
1657090800,-269.8540018,-224.3044029,-152.0125868,-217.8903932,-23.10238322,-26.16926285,-127.9965337,-394.863804,-23.10238322,-21.041212,-27.07953316,-792.8774045
1657094400,-270.5986071,-224.6787894,-151.682123,-217.8903932,-23.38994944,-26.16926285,-127.6651248,-395.230359,-23.10238322,-21.041212,-27.07953316,-797.3079526
1657098000,-271.3431444,-225.801847,-152.0125868,-218.8738863,-23.38994944,-26.16926285,-127.6651248,-398.1621867,-23.38994944,-21.32884679,-27.07953316,-806.4643288
1657101600,-272.8320149,-229.9651823,-153.0511025,-222.432215,-23.38994944,-26.456727,-127.9965337,-405.441234,-23.38994944,-21.32884679,-27.07953316,-819.6356469
1657105200,-275.8089393,-235.9492089,-155.8355776,-228.0475028,-23.10238322,-25.25889659,-129.4167104,-416.0044806,-22.19169375,-21.61647201,-27.07953316,-835.5901969
1657108800,-280.969461,-242.3491625,-158.6191274,-234.0796684,-22.47929027,-25.25889659,-130.7893204,-423.9974976,-22.19169375,-21.32884679,-27.07953316,-849.8709379
1657112400,-287.2413575,-248.6974669,-162.0619,-239.7337259,-22.19169375,-25.25889659,-132.2090266,-433.8063462,-22.47929027,-21.041212,-27.07953316,-858.6148105
1657116000,-291.6984257,-253.1756629,-165.2204583,-243.4698088,-21.90408767,-25.25889659,-132.8714742,-435.994551,-22.76687721,-21.32884679,-27.07953316,-860.5946584
1657119600,-294.2972508,-255.7868127,-167.9537692,-244.9637656,-21.90408767,-25.25889659,-133.2499924,-435.2652175,-22.76687721,-21.041212,-27.07953316,-859.0022163
1657123200,-296.1066545,-256.159766,-170.0738255,-244.9637656,-21.90408767,-25.25889659,-133.5811818,-433.0768086,-23.10238322,-21.041212,-27.07953316,-855.4286576
1657126800,-297.2199328,-255.7868127,-171.1101015,-244.2168212,-21.90408767,-25.25889659,-133.2499924,-430.5228908,-23.10238322,-20.75356764,-26.79208974,-851.0776405
1657130400,-297.2199328,-255.4138423,-172.1462489,-243.096277,-22.19169375,-25.25889659,-132.8714742,-428.3787808,-23.10238322,-20.75356764,-26.79208974,-846.6807922
1657134000,-296.4777643,-253.9217907,-172.4759052,-241.60198,-21.90408767,-24.92347431,-131.8304616,-424.3626981,-22.76687721,-20.75356764,-26.79208974,-840.7277134
1657137600,-295.7355278,-252.429467,-172.4759052,-239.7337259,-21.90408767,-24.63595913,-130.4580212,-420.0248438,-22.76687721,-20.75356764,-26.456727,-833.9920507
1657141200,-294.6684435,-250.1904711,-172.1462489,-236.6969061,-21.90408767,-24.63595913,-129.4167104,-416.0044806,-22.76687721,-20.46591371,-26.456727,-827.5958272
1657144800,-293.1835707,-248.3241733,-171.1101015,-234.0796684,-21.90408767,-24.63595913,-127.9965337,-411.982059,-22.76687721,-20.46591371,-26.456727,-822.0592631
1657148400,-292.0697374,-246.0840546,-170.0738255,-231.4615972,-21.90408767,-24.63595913,-126.6234689,-408.3692682,-22.76687721,-20.46591371,-26.456727,-817.2544983
1657152000,-290.5843883,-244.2168212,-169.3671998,-229.2168727,-21.90408767,-24.63595913,-125.2028218,-404.7090553,-22.76687721,-20.46591371,-26.456727,-812.4897888
1657155600,-289.4701978,-241.9755798,-168.3307074,-226.550467,-21.90408767,-24.63595913,-123.8293022,-401.0471413,-22.76687721,-20.46591371,-26.456727,-810.062883
1657159200,-287.9843723,-240.1074108,-166.9171014,-224.3044029,-21.90408767,-24.63595913,-122.7871727,-397.7957678,-22.76687721,-20.46591371,-26.456727,-808.89247
1657162800,-286.8698246,-237.8183242,-165.8803049,-222.0577264,-21.90408767,-25.54639104,-121.0342103,-395.230359,-22.76687721,-20.46591371,-26.456727,-808.0687298
1657166400,-285.7551238,-235.9492089,-164.8433798,-219.8572622,-21.90408767,-25.83387592,-119.9917358,-392.2974426,-22.76687721,-20.46591371,-26.16926285,-808.4589344
1657170000,-285.058358,-234.4536105,-163.806326,-218.5460683,-21.90408767,-26.16926285,-118.9491326,-390.5096628,-22.76687721,-20.46591371,-26.16926285,-809.6727669
1657173600,-284.6867252,-232.9577399,-162.7691436,-217.234666,-22.19169375,-26.79208974,-117.9064008,-389.4092896,-22.76687721,-20.75356764,-26.16926285,-814.0495023
1657177200,-284.6867252,-232.2097026,-162.0619,-216.9067829,-22.19169375,-26.79208974,-116.8635404,-389.4092896,-23.10238322,-20.75356764,-26.456727,-819.2460594
1657180800,-285.058358,-232.2097026,-161.401752,-217.234666,-22.19169375,-27.07953316,-116.4842865,-391.2431598,-23.10238322,-21.041212,-26.456727,-827.5958272
1657184400,-286.4982747,-234.0796684,-162.439104,-219.5294833,-22.19169375,-27.07953316,-116.4842865,-395.596897,-23.38994944,-21.041212,-26.456727,-837.1448006
1657188000,-289.0987669,-238.2388165,-164.1363116,-223.9299993,-22.47929027,-27.366967,-116.8635404,-403.6106597,-23.38994944,-21.041212,-26.456727,-849.8709379
1657191600,-293.5548144,-245.7106419,-167.2940864,-229.9651823,-22.19169375,-26.456727,-117.5271938,-414.54202,-22.76687721,-21.041212,-26.456727,-864.5526669
1657195200,-299.44603,-253.9217907,-170.7332887,-236.323066,-21.90408767,-26.456727,-118.9491326,-425.093048,-22.76687721,-21.32884679,-26.79208974,-875.6402987
1657198800,-305.3329585,-260.5872867,-174.5477322,-242.3491625,-21.90408767,-26.456727,-119.9917358,-432.7120142,-22.76687721,-21.32884679,-26.79208974,-882.7219502
1657202400,-309.7800751,-264.3138645,-178.031008,-246.8775,-22.19169375,-25.83387592,-120.7025278,-437.453014,-23.10238322,-21.32884679,-26.456727,-888.2534737
1657206000,-313.4841343,-264.3138645,-181.8421143,-250.9368711,-21.90408767,-25.83387592,-121.7449146,-440.3235675,-23.10238322,-21.32884679,-26.456727,-891.8101775
